AMT_INCOME_TOTAL,SK_ID_CURR,TARGET,AMT_CREDIT_SUM
112500,136109,0,167908.5
112500,136109,0,290011.5
112500,136109,0,337500
112500,136109,0,67500
112500,136109,0,83566.49
112500,136240,0,0
112500,136240,0,101160
112500,136240,0,157500
112500,136240,0,41310
112500,136240,0,63472.5
112500,136240,0,96750
112500,136545,0,225000
112500,136545,0,414000
112500,136697,0,167703.1
112500,136735,0,26275.5
112500,136735,0,51610.5
112500,136850,0,125153.9
112500,136861,0,122152.5
112500,136861,0,333000
112500,136861,0,90000
112500,136891,0,110224.8
112500,136891,0,450000
112500,136891,0,6750
112500,136944,0,360000
112500,136944,0,56700
112500,136950,0,180000
112500,136950,0,18387
112500,136950,0,27396
112500,136950,0,31896.45
112500,136950,0,46350
112500,136950,0,58257
112500,136950,0,70780.5
112500,137059,0,143370
112500,137059,0,29869.38
112500,137099,0,0
112500,137099,0,135000
112500,137099,0,1485000
112500,137099,0,225000
112500,137099,0,246825
112500,137099,0,247500
112500,137099,0,30140.6
112500,137099,0,31347
112500,137099,0,441000
112500,137099,0,44865
112500,137099,0,450000
112500,137099,0,4500000
112500,137099,0,67500
112500,137099,0,74880
112500,137170,0,103500
112500,137170,0,1350000
112500,137170,0,238500
112500,137170,0,337500
112500,137170,0,540000
112500,137170,0,82422
112500,137226,0,225000
112500,137226,0,315000
112500,137226,0,494550
112500,137362,0,116523
112500,137362,0,69120
112500,137403,0,0
112500,137403,0,18990
112500,137403,0,1955219
112500,137403,0,20750.31
112500,137403,0,225000
112500,137403,0,270000
112500,137403,0,28683
112500,137403,0,32741.33
112500,137403,0,33979.5
112500,137403,0,642915
112500,137403,0,90000
112500,137643,0,126000
112500,137643,0,315000
112500,137686,1,22421.7
112500,137713,0,180000
112500,137713,0,298123.8
112500,137745,0,0
112500,137745,0,145980
112500,137745,0,1575000
112500,137745,0,90000
112500,137764,0,33120
112500,137764,0,52609.5
112500,137834,0,0
112500,137834,0,139950
112500,137834,0,140400
112500,137834,0,180000
112500,137834,0,315000
112500,137834,0,373464
112500,137953,0,1212287
112500,138003,1,135000
112500,138003,1,171000
112500,138003,1,1975851
112500,138003,1,358456.5
112500,138003,1,360000
112500,138003,1,488601
112500,138027,1,29250
112500,138027,1,297000
112500,138053,0,108990
112500,138053,0,196786
112500,138053,0,37422
112500,138053,0,45625.5
112500,138053,0,74160
112500,138122,1,44505
112500,138122,1,9.00E+05
112500,138134,0,114750
112500,138134,0,136575
112500,138134,0,19890
112500,138134,0,26460
112500,138153,0,112500
112500,138153,0,121500
112500,138153,0,225000
112500,138153,0,67500
112500,138153,0,774000
112500,138153,0,9.00E+05
112500,138153,0,90000
112500,138175,0,137700
112500,138175,0,44550
112500,138208,0,67500
112500,138311,0,0
112500,138311,0,16605
112500,138311,0,33741
112500,138311,0,40270.5
112500,138311,0,45085.5
112500,138311,0,49216.5
112500,138311,0,62775
112500,138311,0,63580.5
112500,138311,0,64575
112500,138311,0,71100
112500,138311,0,85491
112500,138311,0,92200.5
112500,138348,0,258025.5
112500,138348,0,355263.2
112500,138348,0,391500
112500,138348,0,540000
112500,138383,0,109774.8
112500,138383,0,135000
112500,138383,0,143910
112500,138383,0,166500
112500,138383,0,184261.5
112500,138383,0,225000
112500,138383,0,254700
112500,138383,0,28440
112500,138383,0,458685
112500,138383,0,48505.5
112500,138383,0,90000
116550,114678,0,0
117000,100146,0,121500
117000,100146,0,247500
117000,100146,0,315000
117000,100146,0,319500
117000,100146,0,675000
117000,100566,0,135000
117000,100566,0,450004.5
117000,100566,0,454500
117000,100566,0,74790
117000,100566,0,90000
117000,100596,0,113944.5
117000,100596,0,139995
117000,100596,0,225000
117000,100596,0,244170
117000,100596,0,287820
117000,100596,0,337500
117000,100596,0,49340.79
117000,100596,0,63522
117000,100596,0,69174
117000,100596,0,72157.5
117000,100596,0,74407.5
117000,100596,0,90000
117000,100902,1,110257.6
117000,100902,1,130500
117000,100902,1,263160
117000,100902,1,317417
117000,100902,1,32625
117000,100902,1,47430
117000,100902,1,52245
117000,100902,1,84361.5
117000,102833,0,258750
117000,102833,0,281250
117000,102833,0,33367.5
117000,102833,0,38920.5
117000,102833,0,58882.5
117000,102833,0,80473.5
117000,104013,0,0
117000,104013,0,17055
117000,104013,0,225000
117000,104013,0,270000
117000,104013,0,279000
117000,104013,0,81000
117000,104356,0,0
117000,104356,0,16519.5
117000,104356,0,30789
117000,104356,0,315000
117000,104356,0,32499
117000,104356,0,54540
117000,104356,0,89626.5
117000,104694,0,135000
117000,104694,0,51329.16
117000,104694,0,51872.22
117000,104694,0,630000
117000,104694,0,67500
117000,104746,0,145921.5
117000,104746,0,96700.95
117000,104932,0,143005.5
117000,104932,0,148779
117000,104932,0,157500
117000,104932,0,225000
117000,104932,0,46606.5
117000,104932,0,71365.5
117000,104932,0,77409
117000,105114,0,103500
117000,105114,0,112500
117000,105114,0,135000
117000,105114,0,157500
117000,105114,0,184050
117000,105114,0,204853.5
117000,105114,0,22504.5
117000,105114,0,35739
117000,105114,0,54490.5
117000,105114,0,630000
117000,105114,0,67500
117000,105114,0,765000
117000,105114,0,90000
117000,105114,0,99000
117000,105234,0,0
117000,105234,0,1125000
117000,105234,0,114772.5
117000,105234,0,26316
117000,105234,0,450000
117000,106855,0,103095.5
117000,106855,0,202500
117000,106855,0,33750
117000,106855,0,46243.85
117000,106855,0,733950
117000,107185,0,112500
117000,107185,0,123750
117000,107185,0,179010
117000,107185,0,238500
117000,109291,0,229050
117000,109291,0,42556.5
117000,110308,0,135000
117000,110308,0,157320
117000,110308,0,22086
117000,110308,0,25575.03
117000,110308,0,28659.24
117000,110308,0,29791.8
117000,110308,0,33873.3
117000,110308,0,61353
117000,110308,0,67500
117000,110308,0,89348.22
117000,110308,0,90000
117000,110308,0,96192
117000,110378,0,139500
117000,110378,0,16083
117000,110378,0,220500
117000,110378,0,270000
117000,110378,0,90000
117000,110743,0,107460
117000,110743,0,31905
117000,110743,0,319500
117000,110743,0,35275.5
117000,110743,0,51750
117000,110743,0,52497
117000,110743,0,818932.5
117000,111005,0,139500
117000,111005,0,14109.75
117000,111005,0,180000
117000,111005,0,225000
117000,111005,0,248143.5
117000,111005,0,45000
117000,111005,0,55224
117000,111985,0,22500
117000,112025,0,148500
117000,112025,0,48996
117000,112025,0,67500
117000,112136,0,630000
117000,112153,0,33133.5
117000,112153,0,495000
117000,112153,0,63000
117000,112153,0,67500
117000,112376,0,1377000
117000,112376,0,1800000
117000,112376,0,22626
117000,112376,0,50139
117000,114293,0,108000
117000,114293,0,180000
117000,114293,0,234000
117000,114293,0,270000
117000,114293,0,90000
117000,114348,0,101679.8
117000,114348,0,24885
117000,114348,0,70122.96
117000,114348,0,70123.5
117000,114348,0,76500
117000,115369,0,252000
117000,115402,0,0
117000,115402,0,143694
117000,115402,0,188168.4
117000,115402,0,225000
117000,116197,0,103050
117000,116197,0,20736
117000,116197,0,25335
117000,116197,0,562500
117000,116197,0,675000
117000,116197,0,948600
117000,116197,0,98671.5
117000,116358,0,0
117000,116358,0,145494
117000,116358,0,184639.5
117000,116358,0,225000
117000,116358,0,31954.5
117000,116358,0,540000
117000,116358,0,54414
117000,116358,0,585000
117000,116358,0,60813
117000,116358,0,73503
117000,116431,1,189000
117000,116431,1,28939.5
117000,118022,0,126000
117000,118022,0,171000
117000,118022,0,172665
117000,118022,0,17464.5
117000,118022,0,226129.5
117000,118022,0,56214
117000,118022,0,91665
117000,118612,1,180000
117000,118612,1,204840
117000,118612,1,68715
117000,118612,1,76500
117000,122740,0,101457
117000,122740,0,135000
117000,122740,0,27000
117000,122740,0,31244.08
117000,122740,0,31315.5
117000,122740,0,31318.2
117000,122740,0,33633
117000,122740,0,33637.5
117000,122863,0,0
117000,122863,0,117877.5
117000,122863,0,25402.5
117000,122863,0,54486
117000,122863,0,9.00E+05
117000,123605,1,22500
117000,123605,1,225000
117000,123605,1,45000
117000,123605,1,52569
117000,124325,0,29925
117000,124325,0,86863.5
117000,125317,0,30294
117000,125317,0,30586.5
117000,125317,0,333000
117000,125317,0,374400
117000,125317,0,60714
117000,125317,0,67500
117000,125317,0,868500
117000,125348,0,55987.2
117000,125729,0,112500
117000,125729,0,144000
117000,127417,0,180000
117000,127417,0,627120
117000,128751,0,112500
117000,128751,0,225000
117000,128751,0,423000
117000,128751,0,674995.5
117000,130859,0,139500
117000,130859,0,148365
117000,130859,0,24223.5
117000,130859,0,45000
117000,130859,0,65041.65
117000,130859,0,98910
117000,131618,0,130500
117000,131618,0,135000
117000,131618,0,137673
117000,131618,0,1618717.5
117000,131618,0,185346
117000,131618,0,270000
117000,131618,0,315000
117000,131618,0,360000
117000,131618,0,45000
117000,131618,0,513000
117000,131618,0,522000
117000,131618,0,88425
117000,132516,0,1170000
117000,132516,0,137430
117000,132516,0,138645
117000,132516,0,270000
117000,132516,0,30969
117000,132516,0,30970.935
117000,132516,0,531000
117000,132516,0,539550
117000,132516,0,625500
117000,132516,0,93150
117000,135511,1,169884
117000,135511,1,22500
117000,135511,1,36405
117000,135511,1,675000
117000,135511,1,91620
117000,136812,0,35977.5
117000,136812,0,36517.5
117000,136812,0,765000
117000,137122,1,161937
117000,137122,1,33908.04
117000,137122,1,90000
117000,137659,0,0
117000,137659,0,182659.5
117000,137659,0,315000
117000,137659,0,370260
117000,137659,0,4500
117000,138250,0,148050
117000,138250,0,261000
117000,138250,0,450000
117000,138352,1,180000
119250,114431,0,1170000
119250,114431,0,450000
119250,119907,0,1044000
119250,119907,0,472500
119250,119907,0,89059.5
119250,121683,0,105529.5
121500,100264,0,152858.7
121500,100264,0,441000
121500,100264,0,51525
121500,102516,0,141457.5
121500,102516,0,450000
121500,102516,0,450004.5
121500,102516,0,454500
121500,102516,0,9.00E+05
121500,102771,0,281250
121500,102771,0,28876.5
121500,102771,0,40294.44
121500,102771,0,43110
121500,102771,0,450000
121500,102771,0,48937.5
121500,102771,0,72220.18
121500,102771,0,91908
121500,103160,0,225000
121500,103160,0,25191
121500,103160,0,675000
121500,103306,0,1125000
121500,103306,0,225000
121500,104071,0,135000
121500,104071,0,315000
121500,104071,0,54000
121500,104071,0,67500
121500,104125,0,1507500
121500,104125,0,1665000
121500,104125,0,26946
121500,104605,0,180000
121500,104605,0,67500
121500,104605,0,90000
121500,104756,0,148545
121500,104756,0,225000
121500,104756,0,240885
121500,104756,0,337500
121500,104756,0,490500
121500,104756,0,513000
121500,104756,0,65700
121500,104756,0,72157.5
121500,104756,0,77292
121500,104818,0,135000
121500,104818,0,1413000
121500,104818,0,20839.5
121500,104818,0,225000
121500,106343,1,18000
121500,106571,0,0
121500,106571,0,231750
121500,106571,0,50400
121500,106644,0,27765
121500,106644,0,53685
121500,106644,0,65997
121500,107052,1,360000
121500,107052,1,90000
121500,107065,0,124920
121500,107065,0,164088.8
121500,107065,0,1857704
121500,107065,0,217237.5
121500,107065,0,86179.5
121500,107066,0,0
121500,107066,0,11308.5
121500,107066,0,121500
121500,107066,0,135000
121500,107066,0,1350000
121500,107066,0,225000
121500,107066,0,52933.5
121500,107066,0,535500
121500,107066,0,567000
121500,107066,0,78750
121500,107066,0,90000
121500,107458,0,0
121500,107458,0,135000
121500,107458,0,233410.5
121500,107458,0,292500
121500,107458,0,337500
121500,107458,0,450000
121500,107458,0,71145
121500,107570,0,112500
121500,107570,0,130500
121500,107570,0,133650
121500,107570,0,141457.5
121500,107570,0,146475
121500,107570,0,161730
121500,107570,0,233550
121500,107570,0,265351.5
121500,107570,0,31500
121500,107570,0,391500
121500,107570,0,432936
121500,107570,0,45000
121500,107570,0,54000
121500,107656,0,103239
121500,107656,0,62887.86
121500,108061,0,0
121500,108061,0,214639.9
121500,108061,0,67500
121500,108061,0,88866
121500,108118,0,45000
121500,108765,0,135000
121500,108765,0,185683.5
121500,108765,0,225000
121500,108765,0,36855
121500,108765,0,56655
121500,108859,0,490500
121500,108859,0,49500
121500,108859,0,76500
121500,109200,0,135000
121500,109200,0,151681.5
121500,109200,0,203850
121500,109200,0,229591.8
121500,109200,0,282663.3
121500,109200,0,50448.42
121500,109200,0,74830.5
121500,109200,0,75672.63
121500,109200,0,76356
121500,109761,0,180000
121500,109761,0,23395.5
121500,109761,0,40230
121500,110309,0,117621
121500,110309,0,135000
121500,110309,0,21744
121500,110309,0,270000
121500,110309,0,30640.5
121500,110309,0,405000
121500,110309,0,45000
121500,110309,0,51300
121500,110309,0,61398
121500,110309,0,67500
121500,111057,0,0
121500,111057,0,1871375
121500,111057,0,26482.5
121500,111993,0,112500
121500,111993,0,153000
121500,111993,0,178245
121500,111993,0,414000
121500,111993,0,4500
121500,111993,0,450000
121500,111993,0,54000
121500,112184,0,0
121500,112184,0,112320
121500,112184,0,19350
121500,112184,0,207000
121500,112184,0,279000
121500,112184,0,315000
121500,112184,0,45900
121500,112184,0,517500
121500,112970,0,0
121500,112970,0,112500
121500,112970,0,121500.4
121500,112970,0,135000
121500,112970,0,1800000
121500,112970,0,18135
121500,112970,0,216000
121500,112970,0,225000
121500,112970,0,23937.93
121500,112970,0,247500
121500,112970,0,270000
121500,112970,0,283500
121500,112970,0,292500
121500,112970,0,297000
121500,112970,0,461347.2
121500,112970,0,648000
121500,112970,0,67500
121500,112970,0,99000
121500,113023,0,1042650
121500,113023,0,234000
121500,113023,0,2700000
121500,113023,0,393300
121500,113023,0,409500
121500,113023,0,412384.5
121500,113023,0,51336
121500,113023,0,526950
121500,113023,0,747900
121500,113023,0,81000
121500,113206,0,135000
121500,113206,0,225000
121500,113206,0,45000
121500,113206,0,90000
121500,113206,0,93645
121500,114699,0,0
121500,114699,0,180000
121500,114699,0,270000
121500,114699,0,4500
121500,114855,0,105840
121500,114855,0,135000
121500,114855,0,168412.5
121500,114855,0,171742.5
121500,114855,0,27075.38
121500,114855,0,45000
121500,114855,0,468000
121500,114855,0,76500
121500,114863,0,0
121500,114863,0,1125000
121500,114863,0,130500
121500,114863,0,133929.9
121500,114863,0,135000
121500,114863,0,139044.2
121500,114863,0,171180
121500,114863,0,180000
121500,114863,0,203251.6
121500,114863,0,225000
121500,115540,0,835380
121500,115540,0,90000
121500,115724,0,187128
121500,116222,0,0
121500,116222,0,114250.2
121500,116222,0,146907
121500,116222,0,25110
121500,116222,0,315000
121500,116222,0,54816.3
121500,116222,0,80032.5
121500,117849,0,270000
121500,117849,0,35955
121500,117849,0,53338.5
121500,118833,0,112500
121500,118833,0,568800
121500,118833,0,65691
121500,118965,0,103342.5
121500,118965,0,337500
121500,118965,0,92669.76
121500,119346,0,238428
121500,119346,0,360000
121500,119346,0,366480
121500,119346,0,585000
121500,119346,0,90000
121500,119580,0,112500
121500,119580,0,1125000
121500,119580,0,135000
121500,119580,0,137430
121500,119580,0,391500
121500,119580,0,461250
121500,119979,0,19750.5
121500,119979,0,247500
121500,119979,0,270000
121500,119979,0,315000
121500,119979,0,36256.5
121500,119979,0,88875
121500,121305,0,0
121500,121305,0,101080.8
121500,121305,0,135000
121500,121305,0,225000
121500,121305,0,29578.05
121500,121305,0,37300.5
121500,121305,0,47250
121500,121305,0,70053.75
121500,121305,0,74250
121500,121787,0,67500
121500,121961,0,107010
121500,121961,0,28449
121500,121961,0,45922.5
121500,122290,1,316917
121500,122290,1,68755.5
121500,123393,0,111270.4
121500,123393,0,145701
121500,124096,0,140346
121500,124096,0,19440
121500,124096,0,324000
121500,124096,0,7650000
121500,124096,0,93240
121500,124141,0,135000
121500,124141,0,396000
121500,124141,0,562500
121500,124141,0,65101.5
121500,124141,0,69619.5
121500,124202,0,14557.5
121500,124202,0,26212.5
121500,124202,0,30744
121500,124202,0,337500
121500,124202,0,62955
121500,124202,0,71244
121500,125513,0,112500
121500,125513,0,21015
121500,125815,0,180000
121500,125815,0,337500
121500,125815,0,420300
121500,125815,0,72450
121500,126621,0,0
121500,126621,0,135000
121500,126621,0,1800000
121500,126621,0,29047.5
121500,126621,0,31415.04
121500,126621,0,4500
121500,126621,0,450000
121500,126878,0,134275.7
121500,126878,0,4500
121500,126878,0,46800
121500,126878,0,585000
121500,126878,0,652500
121500,129239,0,114590.16
121500,129398,0,23863.5
121500,129398,0,60300
121500,131128,0,117450
121500,131128,0,135000
121500,131128,0,1714.5
121500,131128,0,180000
121500,131128,0,225000
121500,131128,0,234000
121500,131128,0,245250
121500,131128,0,283500
121500,131128,0,364279.5
121500,131128,0,369000
121500,131128,0,450000
121500,131128,0,472500
121500,131128,0,72157.5
121500,131128,0,776250
121500,131377,0,112500
121500,131377,0,450000
121500,131577,0,131985
121500,131577,0,135000
121500,131577,0,53212.5
121500,131651,0,134980.7
121500,131651,0,270000
121500,131651,0,81000
121500,133323,1,79164
121500,133820,1,1022729
121500,133820,1,138339
121500,133820,1,148027.5
121500,133820,1,180000
121500,133820,1,243000
121500,133820,1,540000
121500,133820,1,589500
121500,133820,1,738000
121500,134223,0,0
121500,134223,0,18942.84
121500,134223,0,225000
121500,134223,0,247759.2
121500,134223,0,265500
121500,134223,0,337500
121500,134223,0,45489.33
121500,134223,0,499500
121500,134223,0,53505
121500,134223,0,59077.08
121500,134223,0,90000
121500,134223,0,94500
121500,134223,0,981000
121500,134327,1,110646
121500,134327,1,20340
121500,135168,0,0
121500,135168,0,1368545
121500,135168,0,180000
121500,135168,0,1845000
121500,135168,0,1932993
121500,135168,0,247770
121500,135168,0,27940.5
121500,135168,0,4500
121500,135168,0,67500
121500,135168,0,950873
121500,135168,0,988029
121500,137018,0,270000
121500,137018,0,28899
121500,137018,0,364500
121500,137018,0,67500
121500,137699,0,112500
121500,137699,0,765000
121500,137699,0,9.00E+05
121500,137903,1,13500
121500,137903,1,135000
121500,137903,1,159386.1
121500,137903,1,169598
121500,137903,1,22500
121500,137903,1,229500
121500,137903,1,33930
121500,137903,1,351000
121500,137903,1,545566.5
121500,137903,1,7200
121500,137903,1,90000
121500,137903,1,94500
121500,138459,0,103680
123750,109514,0,129870
123750,109514,0,1486427
123750,109514,0,43155
123750,109514,0,450000
123750,109514,0,62734.5
123750,109514,0,675000
123750,137061,0,52236
124200,101104,0,0
124200,101104,0,180000
124200,101104,0,292500
124200,101104,0,4500
124200,101104,0,67500
124200,101104,0,69205.5
126000,101076,1,0
126000,101076,1,108000
126000,101076,1,117000
126000,101076,1,135000
126000,101076,1,157500
126000,101076,1,22500
126000,101076,1,247500
126000,101076,1,27441
126000,101076,1,27442.4
126000,101076,1,450000
126000,101076,1,454500
126000,101076,1,99000
126000,101419,0,103500
126000,101419,0,135000
126000,101419,0,1386000
126000,101419,0,158616.2
126000,101419,0,351000
126000,101419,0,90000
126000,101613,0,135000
126000,101613,0,151344
126000,101613,0,224004.4
126000,101613,0,225000
126000,101613,0,445500
126000,101613,0,54517.5
126000,101613,0,54519.12
126000,101613,0,73305
126000,101613,0,85410
126000,101729,0,135000
126000,101729,0,261000
126000,101729,0,270000
126000,101729,0,504450
126000,101729,0,835789.5
126000,102028,1,103500
126000,102028,1,180000
126000,102028,1,216000
126000,102028,1,26658
126000,102028,1,360000
126000,102028,1,45000
126000,102028,1,756000
126000,102171,0,6750000
126000,102171,0,88716.01
126000,102368,0,29308.5
126000,102368,0,520524
126000,103713,0,117000
126000,103713,0,157500
126000,103713,0,202500
126000,103713,0,238500
126000,103713,0,72000
126000,103713,0,81472.5
126000,103713,0,86535.09
126000,103921,0,135000
126000,103921,0,225000
126000,103921,0,234000
126000,105755,0,20511
126000,105755,0,44505
126000,105755,0,643500
126000,105755,0,675000
126000,106597,0,135000
126000,106597,0,17829
126000,106597,0,315000
126000,106597,0,54810
126000,106597,0,55665
126000,106597,0,888157.9
126000,107183,0,117675
126000,107183,0,123750
126000,107183,0,140362
126000,107183,0,209551.5
126000,107183,0,292500
126000,107183,0,32219.78
126000,107183,0,53887.5
126000,107183,0,56250
126000,107183,0,65551.5
126000,108659,0,112500
126000,108659,0,118822.5
126000,108659,0,135000
126000,108659,0,206100
126000,108659,0,225000
126000,108659,0,238365
126000,108659,0,389250
126000,108659,0,60097.5
126000,108659,0,72157.5
126000,108659,0,72180
126000,108659,0,900004.5
126000,108863,0,143199
126000,108863,0,193500
126000,108863,0,45211.5
126000,108863,0,472500
126000,108863,0,67500
126000,108863,0,675000
126000,108863,0,73273.86
126000,108863,0,90000
126000,108932,0,135000
126000,108932,0,468000
126000,108932,0,51255
126000,108932,0,837000
126000,109715,0,107694
126000,109715,0,111485
126000,109715,0,134955
126000,109715,0,13500
126000,109715,0,138105
126000,109715,0,151200
126000,109715,0,220500
126000,109715,0,26905.5
126000,109715,0,32674.5
126000,109715,0,39456
126000,109715,0,432000
126000,109715,0,44006.99
126000,109715,0,47731.5
126000,109715,0,52200
126000,109715,0,59485.5
126000,109715,0,60750
126000,109715,0,62361.36
126000,109715,0,741825
126000,109715,0,83266.24
126000,110306,0,107280
126000,110306,0,109660.5
126000,110306,0,180000
126000,110306,0,18379.08
126000,110306,0,18492.3
126000,110306,0,292500
126000,110306,0,616500
126000,110522,0,139500
126000,110522,0,31750.06
126000,110745,0,0
126000,110745,0,109565.8
126000,110745,0,351000
126000,110745,0,42750
126000,110745,0,88825.5
126000,110745,0,8988750
126000,111083,0,135000
126000,111083,0,175500
126000,111083,0,225000
126000,111083,0,47443.5
126000,111083,0,89356.5
126000,111907,0,238221
126000,111907,0,540000
126000,111907,0,64620
126000,111907,0,90000
126000,111907,0,990000
126000,111989,0,147703.5
126000,111989,0,225000
126000,111989,0,294300
126000,111989,0,30042
126000,111989,0,70533
126000,111989,0,72049.5
126000,111989,0,90000
126000,112237,0,90000
126000,112852,0,121419
126000,112852,0,225000
126000,112852,0,369450
126000,112852,0,450000
126000,115188,0,279000
126000,115188,0,67050
126000,115188,0,67959
126000,116285,0,134928.1
126000,116285,0,36900
126000,116285,0,9.00E+05
126000,116370,0,13500
126000,116370,0,387000
126000,116370,0,51070.5
126000,116379,0,361800
126000,116379,0,405000
126000,116379,0,80086.5
126000,116489,0,106200
126000,116489,0,191623.5
126000,116489,0,243000
126000,116489,0,450000
126000,116489,0,468000
126000,116489,0,90000
126000,116628,0,36680.4
126000,116750,0,108360
126000,116750,0,38196
126000,116750,0,63450
126000,116750,0,68850
126000,116824,0,227007
126000,116824,0,301500
126000,116824,0,45000
126000,117810,0,585000
126000,117810,0,72000
126000,117831,0,0
126000,117831,0,163024.2
126000,117831,0,296311.5
126000,117831,0,35055
126000,117831,0,36009.32
126000,117831,0,4500
126000,117831,0,92646
126000,118327,1,270000
126000,118327,1,67455
126000,118721,0,148500
126000,118721,0,180000
126000,118721,0,208768.5
126000,118721,0,333000
126000,118721,0,495000
126000,118721,0,711450
126000,118721,0,771840
126000,118945,0,135000
126000,118945,0,216000
126000,118945,0,220500
126000,118945,0,272250
126000,119096,0,108000
126000,119096,0,157500
126000,119096,0,22500
126000,119096,0,225000
126000,119096,0,231750
126000,119096,0,35235
126000,119096,0,544500
126000,119142,0,1377000
126000,119297,0,1021410
126000,119297,0,135000
126000,119297,0,519194.2
126000,119547,0,0
126000,119547,0,1017000
126000,119547,0,112500
126000,119547,0,1125000
126000,119547,0,155250
126000,119547,0,166502.7
126000,119547,0,486000
126000,119547,0,48729.06
126000,119547,0,579600
126000,119547,0,765000
126000,119547,0,900004.5
126000,120080,0,315000
126000,120080,0,328500
126000,120443,0,135000
126000,120443,0,1706400
126000,120443,0,20969.55
126000,120443,0,225000
126000,120443,0,48181.5
126000,120443,0,540000
126000,120443,0,72157.5
126000,120750,0,102577.5
126000,120996,0,225000
126000,120996,0,47578.14
126000,120996,0,51777
126000,120996,0,590850
126000,120996,0,98010
126000,121613,0,152100
126000,121613,0,171315
126000,121613,0,270000
126000,121613,0,675000
126000,121613,0,909000
126000,122311,0,0
126000,122311,0,102316.5
126000,122311,0,110772
126000,122311,0,115200
126000,122311,0,15525
126000,122311,0,155925
126000,122311,0,190678.5
126000,122311,0,207000
126000,122311,0,237933
126000,122311,0,246172.5
126000,122311,0,247500
126000,122311,0,396000
126000,122311,0,64170
126000,122311,0,69021
126000,122311,0,79501.5
126000,122311,0,99814.5
126000,122581,0,13500
126000,122581,0,216144
126000,122581,0,337500
126000,122581,0,59188.5
126000,122581,0,59191.47
126000,122581,0,760500
126000,122581,0,998640
126000,122636,0,106524
126000,122636,0,109305
126000,122636,0,118800
126000,122636,0,13500
126000,122636,0,143685
126000,122636,0,31972.5
126000,122636,0,38938.5
126000,122636,0,400500
126000,122636,0,43650
126000,122636,0,58950
126000,122636,0,65569.5
126000,122636,0,72909
126000,122636,0,79645.5
126000,122636,0,93109.5
126000,122636,0,97920
126000,123125,0,16920.99
126000,123125,0,38111.76
126000,123125,0,45000
126000,123125,0,51129
126000,123125,0,54608.31
126000,124977,0,4050000
126000,124977,0,708750
126000,124977,0,9.00E+05
126000,124977,0,90000
126000,125986,0,112500
126000,125986,0,126450
126000,125986,0,1350000
126000,125986,0,180000
126000,125986,0,4500
126000,125986,0,513000
126000,125986,0,53896.5
126000,125986,0,69543
126000,125986,0,90000
126000,126190,0,235350
126000,126190,0,55579.5
126000,126387,0,0
126000,126387,0,13500
126000,126387,0,1350000
126000,126387,0,247500
126000,126387,0,29119.5
126000,126387,0,292500
126000,126387,0,427500
126000,126387,0,44772.75
126000,126387,0,4500
126000,126387,0,45000
126000,126387,0,450000
126000,126387,0,58500
126000,126387,0,607500
126000,126387,0,652500
126000,126387,0,865395
126000,126387,0,909000
126000,126770,0,135000
126000,126770,0,1867500
126000,126770,0,225000
126000,126770,0,23580
126000,126770,0,284580
126000,126770,0,324000
126000,126770,0,418500
126000,126770,0,67500
126000,126972,0,303030
126000,126972,0,508500
126000,126972,0,74250
126000,126972,0,85905
126000,126980,0,25659
126000,127517,0,139950
126000,127517,0,191484
126000,127517,0,21258
126000,127517,0,52650
126000,127517,0,56430
126000,127517,0,57595.5
126000,127517,0,585000
126000,127517,0,64773
126000,127517,0,67500
126000,127574,0,111965.2
126000,127574,0,91044.72
126000,127914,0,279526.5
126000,127914,0,51525
126000,128115,0,157500
126000,128115,0,1600547
126000,128115,0,171000
126000,128115,0,202500
126000,128115,0,204916.5
126000,128115,0,225000
126000,128115,0,240885
126000,128115,0,270000
126000,128115,0,290520
126000,128115,0,305896.5
126000,128115,0,368883
126000,128115,0,446850
126000,128115,0,456750
126000,128115,0,480960
126000,128115,0,495391.5
126000,128115,0,546358.5
126000,128115,0,675000
126000,128115,0,74700
126000,128115,0,877500
126000,128256,0,135000
126000,128256,0,267750
126000,128256,0,720000
126000,128961,0,216967.1
126000,128961,0,315000
126000,128961,0,45000
126000,128961,0,58230
126000,128961,0,670500
126000,129019,0,30743.46
126000,129019,0,61870.5
126000,129019,0,70654.5
126000,130251,0,418518
126000,130251,0,443709
126000,130887,0,112500
126000,130887,0,135000
126000,130887,0,139500
126000,130887,0,27691.69
126000,131797,0,9.00E+05
126000,131929,0,123255
126000,131929,0,135064.6
126000,131929,0,17325
126000,131929,0,174879
126000,131929,0,186043.5
126000,131929,0,29655
126000,131929,0,350055
126000,131929,0,387000
126000,131929,0,391500
126000,131929,0,55980
126000,131929,0,58410
126000,131929,0,613035
126000,131929,0,84690
126000,131982,0,102654
126000,131982,0,1035000
126000,131982,0,153000
126000,131982,0,203850
126000,131982,0,234274.5
126000,131982,0,234279
126000,131982,0,324000
126000,131982,0,360000
126000,131982,0,407250
126000,131982,0,450000
126000,131982,0,488970
126000,131982,0,48901.5
126000,131982,0,548010
126000,131982,0,566361
126000,131982,0,85500
126000,131982,0,86400
126000,131982,0,93271.5
126000,132618,0,2352600
126000,132618,0,235377
126000,132618,0,238500
126000,132856,0,103446
126000,132856,0,1080000
126000,132856,0,111235.5
126000,132856,0,1170000
126000,132856,0,156303
126000,132856,0,164250
126000,132856,0,23564.7
126000,132856,0,265500
126000,132856,0,270000
